2.594198988751851402e+02
2.554127286944021478e+02
2.625867007376709807e+02
2.411489777992770769e+02
2.425240764439881502e+02
2.414139135393857032e+02
2.404254245684671787e+02
2.509432500475049608e+02
2.430074102584699745e+02
2.544349280642175017e+02
2.592678291150162977e+02
2.595946938712433507e+02
2.466115383877427405e+02
2.463109651434996579e+02
2.258093591436857821e+02
2.729130833540138497e+02
2.396961113453445762e+02
2.640359634750191162e+02
2.655727156548504126e+02
2.786327624052541978e+02
2.538850503708489441e+02
2.601650408763284759e+02
2.633898195354544782e+02
2.788984336081591096e+02
2.804519071018106615e+02
2.489436794175780960e+02
2.417395399293195908e+02
2.430196689898817226e+02
2.482946917093855461e+02
2.503411919723123447e+02
2.355004387708020204e+02
2.447330238484633469e+02
2.289575396005843118e+02
2.343527375080026331e+02
2.551920206630081225e+02
2.581257856935403083e+02
2.589267811233146404e+02
2.585320138623762318e+02
2.589404052686465434e+02
2.582926957802951051e+02
2.666047157407049326e+02
1.727687637037069521e+02
2.233461858728598770e+02
2.357796245694173365e+02
2.743740212341762117e+02
2.516365563369728306e+02
2.575550728075737084e+02
2.516574392608380606e+02
2.429504661277919411e+02
2.580689421704357756e+02
2.943441769990771490e+02
2.816422162084959950e+02
2.557931973750598331e+02
2.540728388453923969e+02
2.600170132099807461e+02
2.583117558093296111e+02
2.373662530171570495e+02
2.327753010580753426e+02
2.462195994522903675e+02
2.427753421060191386e+02
2.489838551607905970e+02
2.503772581048194183e+02
2.460301984538337194e+02
2.437089144218539332e+02
2.445032557420286992e+02
2.216611180733189030e+02
2.215297901567620329e+02
2.402474156685615299e+02
3.123145983475926641e+02
2.548108353733681213e+02
3.150152046380549677e+02
2.949592655299736634e+02
1.992773434234579213e+02
2.446082059039362377e+02
2.680042232506044115e+02
2.680296864422130056e+02
2.688339589658780824e+02
2.620094096989330410e+02
2.732429032836047327e+02
2.725422049505443169e+02
2.697695890695785010e+02
2.701678314731233854e+02
2.644212194729122416e+02
2.635262153175160051e+02
2.602241482765341516e+02
2.611409861343736338e+02
2.515953028141003642e+02
2.360160237023189893e+02
